year,country,term,concerned-group,human-rights-theme,annotaion type
 A/HRC/28/57/Add.1 (SR Cultural rights 2015 ) ,['Viet Nam'],not provided,"['Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Cultural rights', 'Cooperation with human rights mechanisms & requests for technical assistance', 'Legal & institutional reform', 'Right to education']",['Recommendations']
 A/HRC/28/57/Add.1 (SR Cultural rights 2015 ) ,['Viet Nam'],not provided,"['Children', 'Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Cultural rights', 'Right to education']",['Recommendations']
 A/HRC/28/57/Add.1 (SR Cultural rights 2015 ) ,['Viet Nam'],not provided,"['Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Cultural rights', 'Right to education']",['Recommendations']
 A/HRC/25/49/Add.1 (SR Cultural rights 2014 ) ,['Bosnia and Herzegovina'],not provided,['not provided'],"['Cultural rights', 'Reservations', 'Legal & institutional reform']",['Recommendations']
 A/HRC/25/49/Add.1 (SR Cultural rights 2014 ) ,['Bosnia and Herzegovina'],not provided,"['Children', 'Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Cultural rights', 'Reservations', 'Racial discrimination', 'Right to education']",['Recommendations']
 A/HRC/25/49/Add.1 (SR Cultural rights 2014 ) ,['Bosnia and Herzegovina'],not provided,['not provided'],"['Cultural rights', 'Reservations', 'Freedom of opinion and expression & access to information']",['Recommendations']
 A/HRC/25/49/Add.1 (SR Cultural rights 2014 ) ,['Bosnia and Herzegovina'],not provided,['Children'],"['Cultural rights', 'Ratification of & accession to international instruments', 'Right to education']",['Recommendations']
 A/HRC/25/49/Add.1 (SR Cultural rights 2014 ) ,['Bosnia and Herzegovina'],not provided,['Children'],"['Cultural rights', 'Reservations']",['Recommendations']
 A/HRC/25/49/Add.1 (SR Cultural rights 2014 ) ,['Bosnia and Herzegovina'],not provided,['Children'],"['Equality & non-discrimination', 'Cultural rights', 'Reservations', 'Right to education']",['Recommendations']
 A/HRC/25/49/Add.1 (SR Cultural rights 2014 ) ,['Bosnia and Herzegovina'],not provided,['Children'],"['Cultural rights', 'Reservations', 'Legal & institutional reform']",['Recommendations']
 A/HRC/25/49/Add.1 (SR Cultural rights 2014 ) ,['Bosnia and Herzegovina'],not provided,['not provided'],"['Cultural rights', 'Reservations', 'Legal & institutional reform']",['Recommendations']
 A/HRC/25/49/Add.1 (SR Cultural rights 2014 ) ,['Bosnia and Herzegovina'],not provided,['not provided'],"['Cultural rights', 'Good governance & corruption', 'Reservations', 'Legal & institutional reform']",['Recommendations']
 A/HRC/25/49/Add.1 (SR Cultural rights 2014 ) ,['Bosnia and Herzegovina'],not provided,['not provided'],"['Cultural rights', 'Cooperation with human rights mechanisms & requests for technical assistance', 'Administration of justice & fair trial', 'Reservations', 'Legal & institutional reform', 'Constitutional & legislative framework']",['Recommendations']
 A/HRC/23/34/Add.2 (SR Cultural rights 2013 ) ,['Saint Vincent and the Grenadines'],not provided,['not provided'],"['Cultural rights', 'Reservations']",['Concerns/Observations']
 A/HRC/23/34/Add.2 (SR Cultural rights 2013 ) ,['Saint Vincent and the Grenadines'],not provided,"['Persons deprived of their liberty & detainees', 'Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Inter-State cooperation and assistance', 'Cultural rights', 'Reservations', 'Legal & institutional reform', 'Constitutional & legislative framework', 'Human rights education, trainings & awareness raising', 'Conditions of detention']",['Recommendations']
 A/HRC/23/34/Add.2 (SR Cultural rights 2013 ) ,['Saint Vincent and the Grenadines'],not provided,"['Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Cultural rights', 'Reservations', 'Data collection & research']",['Recommendations']
 A/HRC/23/34/Add.2 (SR Cultural rights 2013 ) ,['Saint Vincent and the Grenadines'],not provided,['not provided'],"['Cultural rights', 'Reservations', 'Legal & institutional reform']",['Recommendations']
 A/HRC/23/34/Add.2 (SR Cultural rights 2013 ) ,['Saint Vincent and the Grenadines'],not provided,['not provided'],"['Cultural rights', 'Cooperation with human rights mechanisms & requests for technical assistance', 'Reservations', 'Legal & institutional reform', 'Data collection & research']",['Recommendations']
 A/HRC/23/34/Add.2 (SR Cultural rights 2013 ) ,['Saint Vincent and the Grenadines'],not provided,['not provided'],"['Cultural rights', 'Cooperation & Follow up with Treaty Bodies', 'Ratification of & accession to international instruments']",['Recommendations']
 A/HRC/23/34/Add.2 (SR Cultural rights 2013 ) ,['Saint Vincent and the Grenadines'],not provided,['not provided'],"['Cultural rights', 'Reservations']",['Recommendations']
 A/HRC/23/34/Add.1 (SR Cultural rights 2013 ) ,['Russian Federation'],not provided,"['Indigenous peoples', 'Women & girls', 'Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Equality & non-discrimination', 'Cultural rights', 'Reservations', 'Legal & institutional reform', 'Right to participate in public affairs & right to vote', 'Discrimination against women']",['Recommendations']
 A/HRC/23/34/Add.1 (SR Cultural rights 2013 ) ,['Russian Federation'],not provided,"['Indigenous peoples', 'Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Cultural rights', 'Reservations', 'Legal & institutional reform', 'Constitutional & legislative framework', 'Right to education']",['Recommendations']
 A/HRC/23/34/Add.1 (SR Cultural rights 2013 ) ,['Russian Federation'],not provided,['Children'],"['Cultural rights', 'Reservations', 'Right to education']",['Recommendations']
 A/HRC/23/34/Add.1 (SR Cultural rights 2013 ) ,['Russian Federation'],not provided,['Migrants'],"['Cultural rights', 'Reservations']",['Recommendations']
 A/HRC/23/34/Add.1 (SR Cultural rights 2013 ) ,['Russian Federation'],not provided,"['Media', 'Persons with disabilities']","['Cultural rights', 'Reservations']",['Recommendations']
 A/HRC/23/34/Add.1 (SR Cultural rights 2013 ) ,['Russian Federation'],not provided,"['Children', 'Persons with disabilities']","['Inter-State cooperation and assistance', 'Cultural rights', 'Reservations', 'Legal & institutional reform', 'Persons with disabilities: accessibility, mobility', 'Right to education']",['Recommendations']
 A/HRC/23/34/Add.1 (SR Cultural rights 2013 ) ,['Russian Federation'],not provided,['not provided'],"['Cultural rights', 'Reservations', 'Constitutional & legislative framework', 'Freedom of opinion and expression & access to information']",['Recommendations']
 A/HRC/23/34/Add.1 (SR Cultural rights 2013 ) ,['Russian Federation'],not provided,"['Lesbian, gay, bisexual and transgender and intersex persons (LGBTI)']","['Rights related to name, identity & nationality', 'Cultural rights', 'Reservations']",['Recommendations']
 A/HRC/23/34/Add.1 (SR Cultural rights 2013 ) ,['Russian Federation'],not provided,['Indigenous peoples'],"['Cultural rights', 'Reservations', 'Cooperation & Follow up with Treaty Bodies', 'Cooperation & Follow up with Special Procedures']",['Recommendations']
 A/HRC/23/34/Add.1 (SR Cultural rights 2013 ) ,['Russian Federation'],not provided,['not provided'],"['Cultural rights', 'Ratification of & accession to international instruments']",['Recommendations']
 A/HRC/20/26/Add.2 (SR Cultural rights 2012 ) ,['Morocco'],not provided,"['Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Cultural rights', 'Reservations', 'Legal & institutional reform', 'Constitutional & legislative framework']",['Concerns/Observations']
 A/HRC/20/26/Add.2 (SR Cultural rights 2012 ) ,['Morocco'],not provided,['not provided'],"['Cultural rights', 'Reservations', 'Constitutional & legislative framework']",['Concerns/Observations']
 A/HRC/20/26/Add.2 (SR Cultural rights 2012 ) ,['Morocco'],not provided,"['Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Cultural rights', 'Reservations']",['Concerns/Observations']
 A/HRC/20/26/Add.2 (SR Cultural rights 2012 ) ,['Morocco'],not provided,['not provided'],"['Cultural rights', 'Reservations']",['Recommendations']
 A/HRC/20/26/Add.2 (SR Cultural rights 2012 ) ,['Morocco'],not provided,"['Children', 'Persons living in rural areas', 'Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Rights related to name, identity & nationality', 'Cultural rights', 'Freedom of association', 'Reservations', 'Legal & institutional reform', 'Access to justice & remedy', 'Constitutional & legislative framework', 'Right to education']",['Recommendations']
 A/HRC/20/26/Add.2 (SR Cultural rights 2012 ) ,['Morocco'],not provided,"['Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Cultural rights', 'Reservations', 'Data collection & research']",['Recommendations']
 A/HRC/20/26/Add.2 (SR Cultural rights 2012 ) ,['Morocco'],not provided,"['Women & girls', 'Minorities/ racial, ethnic, linguistic, religious or descent-based groups', 'Persons with disabilities']","['Cultural rights', 'Reservations']",['Recommendations']
 A/HRC/20/26/Add.2 (SR Cultural rights 2012 ) ,['Morocco'],not provided,['Women & girls'],"['Cultural rights', 'Reservations', 'Right to participate in public affairs & right to vote', 'Discrimination against women']",['Recommendations']
 A/HRC/20/26/Add.2 (SR Cultural rights 2012 ) ,['Morocco'],not provided,['not provided'],"['Cultural rights', 'Reservations', 'Legal & institutional reform', 'Right to participate in public affairs & right to vote']",['Recommendations']
 A/HRC/20/26/Add.2 (SR Cultural rights 2012 ) ,['Morocco'],not provided,['not provided'],"['Cultural rights', 'Ratification of & accession to international instruments']",['Recommendations']
 A/HRC/20/26/Add.2 (SR Cultural rights 2012 ) ,['Morocco'],not provided,['not provided'],"['Cultural rights', 'Cooperation with human rights mechanisms & requests for technical assistance', 'Reservations']",['Recommendations']
 A/HRC/20/26/Add.1 (SR Cultural rights 2012 ) ,['Austria'],not provided,"['Minorities/ racial, ethnic, linguistic, religious or descent-based groups', 'Persons with disabilities']","['Cultural rights', 'Reservations']",['Concerns/Observations']
 A/HRC/20/26/Add.1 (SR Cultural rights 2012 ) ,['Austria'],not provided,"['Children', 'Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Cultural rights', 'Reservations', 'Right to education']",['Concerns/Observations']
 A/HRC/20/26/Add.1 (SR Cultural rights 2012 ) ,['Austria'],not provided,"['Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Cultural rights', 'Reservations']",['Concerns/Observations']
 A/HRC/20/26/Add.1 (SR Cultural rights 2012 ) ,['Austria'],not provided,"['Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Equality & non-discrimination', 'Cultural rights', 'Reservations', 'Right to education']",['Concerns/Observations']
