year,country,term,concerned-group,human-rights-theme,annotaion type
 CAT/C/AUT/CO/7 (CAT 2024 ) ,['Austria'],C.Principal subjects of concern and recommendations,['not provided'],"['Administration of justice & fair trial', 'Constitutional & legislative framework', ' Scope of international obligations']",['Recommendations']
 CAT/C/AUT/CO/7 (CAT 2024 ) ,['Austria'],Definition and criminalization of torture,['not provided'],"['Rule of law & impunity', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/AUT/CO/7 (CAT 2024 ) ,['Austria'],Definition and criminalization of torture,['not provided'],"['Rule of law & impunity', 'Legal & institutional reform', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/AUT/CO/7 (CAT 2024 ) ,['Austria'],C.Principal subjects of concern and recommendations,['not provided'],"['Rule of law & impunity', 'Legal & institutional reform', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/LIE/CO/5 (CAT 2024 ) ,['Liechtenstein'],Pending follow-up issues from the previous reporting cycle,"['Women & girls', 'Persons deprived of their liberty & detainees']","['Violence against women', 'Cooperation & Follow up with Treaty Bodies', 'Liberty & security of the person', 'Sexual & gender-based violence']",['Concerns/Observations']
 CAT/C/LIE/CO/5 (CAT 2024 ) ,['Liechtenstein'],Definition and criminalization of torture ,['not provided'],"['Rule of law & impunity', 'Legal & institutional reform', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/AUT/CO/7 (CAT 2024 ) ,['Austria'],Statute of limitations,['not provided'],"['Rule of law & impunity', 'Legal & institutional reform', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/LIE/CO/5 (CAT 2024 ) ,['Liechtenstein'],Definition and criminalization of torture ,['not provided'],"['Rule of law & impunity', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/AUT/CO/7 (CAT 2024 ) ,['Austria'],Fundamental legal safeguards,['Law enforcement / police & prison officials'],"['Access to justice & remedy', 'Constitutional & legislative framework', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/LIE/CO/5 (CAT 2024 ) ,['Liechtenstein'],Statute of limitations,['Persons affected by armed conflict'],"['Rule of law & impunity', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/AUT/CO/7 (CAT 2024 ) ,['Austria'],Fundamental legal safeguards,['Persons deprived of their liberty & detainees'],"['Administration of justice & fair trial', 'Human rights education, trainings & awareness raising', 'Access to justice & remedy', 'Conditions of detention']",['Recommendations']
 CAT/C/LIE/CO/5 (CAT 2024 ) ,['Liechtenstein'],Statute of limitations,['Persons affected by armed conflict'],"['Rule of law & impunity', 'Legal & institutional reform', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/AUT/CO/7 (CAT 2024 ) ,['Austria'],Austrian Ombudsman Board,['Civil society'],"['Cooperation & consultation with civil society', 'National Human Rights Institution (NHRI)']",['Concerns/Observations']
 CAT/C/LIE/CO/5 (CAT 2024 ) ,['Liechtenstein'],Fundamental legal safeguards ,"['Law enforcement / police & prison officials', 'Children', 'Youth & juveniles', 'Judges, lawyers and prosecutors']","['Rule of law & impunity', 'Children: juvenile justice', 'Administration of justice & fair trial']",['Concerns/Observations']
 CAT/C/AUT/CO/7 (CAT 2024 ) ,['Austria'],Austrian Ombudsman Board,['not provided'],"['Legal & institutional reform', 'National Human Rights Institution (NHRI)']",['Recommendations']
 CAT/C/AUT/CO/7 (CAT 2024 ) ,['Austria'],Monitoring of detention facilities,['not provided'],['National Human Rights Institution (NHRI)'],['Concerns/Observations']
 CAT/C/LIE/CO/5 (CAT 2024 ) ,['Liechtenstein'],Fundamental legal safeguards ,"['Children', 'Youth & juveniles', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Children: juvenile justice', 'Administration of justice & fair trial', 'Children: definition; general principles; protection', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/LIE/CO/5 (CAT 2024 ) ,['Liechtenstein'],Conditions of detention ,"['Medical staff / health professionals', 'Women & girls', 'Persons deprived of their liberty & detainees']","['Labour rights and right to work', 'Right to health', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention', 'Discrimination against women']",['Concerns/Observations']
 CAT/C/AUT/CO/7 (CAT 2024 ) ,['Austria'],C.Principal subjects of concern and recommendations,['Civil society'],"['Cooperation & consultation with civil society', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'National Human Rights Institution (NHRI)', 'National Preventive Mechanism (NPM)']",['Recommendations']
 CAT/C/LIE/CO/5 (CAT 2024 ) ,['Liechtenstein'],Conditions of detention ,"['Law enforcement / police & prison officials', 'Women & girls', 'Persons deprived of their liberty & detainees']","['Cultural rights', 'Human rights education, trainings & awareness raising', 'Right to health', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention', 'Discrimination against women', 'Right to education', 'Budget & resources (for human rights implementation)']",['Recommendations']
 CAT/C/AUT/CO/7 (CAT 2024 ) ,['Austria'],C.Principal subjects of concern and recommendations,"['Refugees & asylum seekers', 'Children in vulnerable situations (abused, living on the street, institutionalized, indigenous, migrant children etc.)', 'Children', 'Medical staff / health professionals', 'Migrants', 'Vulnerable persons/groups', 'Women & girls']","['Violence against women', 'Equality & non-discrimination', 'Administration of justice & fair trial', 'Support to victims & witnesses', 'Human trafficking & contemporary forms of slavery', 'Children: definition; general principles; protection', 'Access to justice & remedy', 'Right to health', 'Constitutional & legislative framework', 'Sexual & gender-based violence', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention', 'Safe drinking water & sanitation', 'Budget & resources (for human rights implementation)']",['Concerns/Observations']
 CAT/C/MKD/CO/4 (CAT 2024 ) ,['North Macedonia'],C.Principal subjects of concern and recommendations,['Persons deprived of their liberty & detainees'],"['Rule of law & impunity', 'Cooperation & Follow up with Treaty Bodies', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Data collection & research', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/LIE/CO/5 (CAT 2024 ) ,['Liechtenstein'],Solitary confinement,"['Children', 'Youth & juveniles']","['Children: juvenile justice', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/MKD/CO/4 (CAT 2024 ) ,['North Macedonia'],Solitary confinement,['not provided'],"['Equality & non-discrimination', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Persons deprived of liberty: definition of torture & ill-treatment']",['Concerns/Observations']
 CAT/C/LIE/CO/5 (CAT 2024 ) ,['Liechtenstein'],Solitary confinement,"['Children', 'Youth & juveniles', 'Persons deprived of their liberty & detainees']","['Children: juvenile justice', 'Legal & institutional reform', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention', ' Scope of international obligations']",['Recommendations']
 CAT/C/MKD/CO/4 (CAT 2024 ) ,['North Macedonia'],Solitary confinement,['not provided'],"['Equality & non-discrimination', 'Rule of law & impunity', 'Legal & institutional reform', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Persons deprived of liberty: definition of torture & ill-treatment']",['Recommendations']
 CAT/C/LIE/CO/5 (CAT 2024 ) ,['Liechtenstein'],Extraterritorial incarceration,"['Children', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Rights related to marriage & family', 'Administration of justice & fair trial', 'Liberty & security of the person', 'Right to health', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/MKD/CO/4 (CAT 2024 ) ,['North Macedonia'],Extraterritorial incarceration,"['Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Rule of law & impunity', 'Administration of justice & fair trial', 'Human rights education, trainings & awareness raising', 'Access to justice & remedy', 'Right to health', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/MKD/CO/4 (CAT 2024 ) ,['North Macedonia'],Extraterritorial incarceration,"['Law enforcement / police & prison officials', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Rule of law & impunity', 'Administration of justice & fair trial', 'Access to justice & remedy', 'Right to health', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Recommendations']
 CAT/C/LIE/CO/5 (CAT 2024 ) ,['Liechtenstein'],Extraterritorial incarceration,"['Children', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Inter-State cooperation and assistance', 'Rule of law & impunity', 'Rights related to marriage & family', 'Administration of justice & fair trial', 'Legal & institutional reform', 'Children: definition; general principles; protection', 'Access to justice & remedy', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'National Preventive Mechanism (NPM)']",['Recommendations']
 CAT/C/AUT/CO/7 (CAT 2024 ) ,['Austria'],C.Principal subjects of concern and recommendations,"['Refugees & asylum seekers', 'Children in vulnerable situations (abused, living on the street, institutionalized, indigenous, migrant children etc.)', 'Children', 'Migrants', 'Women & girls']","['Violence against women', 'Administration of justice & fair trial', 'Legal & institutional reform', 'Support to victims & witnesses', 'Human rights education, trainings & awareness raising', 'Human trafficking & contemporary forms of slavery', 'Children: definition; general principles; protection', 'Right to health', 'Constitutional & legislative framework', 'Sexual & gender-based violence', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention', 'Budget & resources (for human rights implementation)']",['Recommendations']
 CAT/C/LIE/CO/5 (CAT 2024 ) ,['Liechtenstein'],Investigation and prosecution of acts of torture and ill-treatment,['Law enforcement / police & prison officials'],"['Rule of law & impunity', 'Administration of justice & fair trial', 'Independent Monitoring Mechanism (IMM)', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
